Station,State,District,Latitude,Longitude,rainfall_mm,timestamp,source_file
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,12.446,2016-07-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,101.092,2016-07-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,129.54,2016-07-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,59.296,2016-07-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,82.296,2016-07-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.826,2016-07-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.524,2016-07-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,40.386,2016-07-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.27,2016-07-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,13.462,2016-08-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.27,2016-08-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.54,2016-08-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,74.422,2016-08-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,46.228,2016-08-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,50.8,2016-08-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.85,2016-08-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.25,2016-08-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.89,2016-08-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,25.654,2016-09-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,100.838,2016-09-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,48.26,2016-09-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,24.638,2016-09-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,0.762,2016-09-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.016,2016-09-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.016,2016-09-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,75.692,2016-09-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,34.544,2016-09-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,57.658,2016-09-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,0.508,2016-09-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,11.43,2016-09-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,8.636,2016-09-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,32.512,2016-09-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,85.598,2016-09-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,21.59,2016-09-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,30.988,2016-09-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,134.62,2016-09-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,70.358,2016-09-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,10.922,2016-09-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,6.35,2016-10-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,114.3,2016-10-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.524,2016-10-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,9.652,2016-10-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,15.748,2016-10-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,194.818,2016-10-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,93.98,2016-10-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.016,2016-10-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,273.05,2017-02-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.56,2017-02-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,21.59,2017-03-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,30.48,2017-03-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,22.86,2017-03-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,16.51,2017-03-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,12.446,2017-03-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,35.56,2017-03-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,8.128,2017-03-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,8.128,2017-03-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.54,2017-03-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.032,2017-04-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,83.82,2017-04-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,67.31,2017-04-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.064,2017-04-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.874,2017-04-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,0.254,2017-04-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,34.498,2017-04-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,29.21,2017-04-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,5.842,2017-04-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,101.6,2017-04-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,16.51,2017-04-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,48.006,2017-04-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,0.508,2017-04-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,287.02,2017-04-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,0.762,2017-04-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,15.24,2017-04-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,17.78,2017-05-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.62,2017-05-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,67.818,2017-05-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,9.144,2017-05-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,16.764,2017-05-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,38.1,2017-05-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,40.894,2017-05-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,12.192,2017-05-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,27.686,2017-05-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,5.08,2017-05-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,6.35,2017-05-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,35.56,2017-05-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,15.24,2017-05-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,5.334,2017-05-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,32.004,2017-05-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,32.512,2017-05-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.032,2017-05-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.048,2017-05-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,5.08,2017-05-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,6.604,2017-05-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,6.35,2017-05-28 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.286,2017-05-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,5.588,2017-05-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,82.042,2017-06-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,20.32,2017-06-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.27,2017-06-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,30.48,2017-06-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,11.938,2017-06-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,10.668,2017-06-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,52.324,2017-06-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,26.162,2017-06-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,45.72,2017-06-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,35.56,2017-06-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.81,2017-06-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,62.484,2017-06-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,137.16,2017-06-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,84.582,2017-06-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,92.71,2017-06-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,10.668,2017-06-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,184.658,2017-06-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.048,2017-06-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.826,2017-06-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,12.7,2017-06-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,18.034,2017-06-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,191.516,2017-06-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,50.8,2017-07-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.778,2017-07-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,195.326,2017-07-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,62.484,2017-07-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,57.15,2017-07-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,10.668,2017-07-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,179.07,2017-07-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,24.638,2017-07-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,88.138,2017-07-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.27,2017-07-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,8.128,2017-07-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,5.08,2017-07-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,18.796,2017-07-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,38.862,2017-07-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.62,2017-07-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,107.95,2017-07-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.572,2017-07-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.826,2017-07-26 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.112,2017-08-01 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,6.604,2017-08-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,45.72,2017-08-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.064,2017-08-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,15.24,2017-08-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,36.322,2017-08-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,11.684,2017-08-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,180.34,2017-08-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,285.242,2017-08-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,191.008,2017-08-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,285.75,2017-08-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,170.688,2017-08-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,51.308,2017-08-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,95.25,2017-08-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.81,2017-08-16 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,1.27,2017-08-17 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.286,2017-08-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.62,2017-08-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.54,2017-08-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,13.462,2017-08-27 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.556,2017-08-31 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,50.8,2017-09-02 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.556,2017-09-03 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,85.598,2017-09-04 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,30.48,2017-09-05 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,145.542,2017-09-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.62,2017-09-07 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.874,2017-09-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,83.312,2017-09-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,82.296,2017-09-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.318,2017-09-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,101.346,2017-09-12 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,6.604,2017-09-13 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,4.064,2017-09-14 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,29.21,2017-09-18 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,80.518,2017-09-20 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,102.108,2017-09-21 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.556,2017-09-22 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,12.7,2017-09-23 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,43.942,2017-09-24 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,85.344,2017-09-25 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,62.484,2017-09-29 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,128.524,2017-09-30 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,7.62,2018-01-19 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,2.54,2018-02-15 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,11.43,2018-04-06 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,3.302,2018-04-08 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,10.414,2018-04-09 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,17.272,2018-04-10 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
Kachugaon,Assam,KOKRAJHAR,26.57998889,91.06064167,88.646,2018-04-11 08:30:00,rainfall_manual_daily_assam_as_1991_2020.csv
